drug_name,deformation,deformation_std,n_replicates
ropivacaine,14784.683,402.09240413152065,2
roquinimex,13894.636,2282.0842292020066,3
roscovitine,13000.589,2610.1201890277184,3
rosiglitazone,15306.164,6115.441746881403,3
rosmarinic-acid,13349.367,1545.0317695624365,2
rosuvastatin,14593.625,4299.569742083588,5
rotenonic-acid,18122.854,8562.737697459741,3
rottlerin,14878.954,3616.4543089081585,12
rs-100329,10884.864,1167.627565371224,3
rs-102221,16632.072,7765.390405563575,3
rs-16566,10122.391,2077.428623612592,2
rs-17053,15405.031,3233.9455394694705,3
rs-39604,16299.798,7108.855722120439,6
rs-45041-190,15258.543,5379.731572488245,3
rs-504393,15203.14,9779.948838050508,3
rs-56812,11940.39,4084.407406976153,3
rs-67333,11498.601,1656.6259141714772,3
rs-67506,11214.926,1681.1431813817514,3
rs-i-002-6,18846.316,11362.859325616886,2
ru-24969,14913.973,6838.193403292654,9
rucaparib,16575.094,7287.084874727585,3
rutin,12954.195,4306.075568830989,9
ruxolitinib,11662.386,3447.597921641279,6
rwj-21757,11476.381,1929.1951498006683,2
ryanodine,11558.339,2376.831050366437,3
ryuvidine,17903.34,7227.115663550466,5
s-206352,13267.476,595.9383604049142,3
sa-102096,13362.764,1295.416860997891,2
sa-103006,12100.374,3037.510855274034,3
sa-103123,13679.872,2126.3576578210427,3
sa-247384,13453.066,1136.8242703949322,3
sa-247615,13875.0,2651.9195542923694,3
sa-247714,13517.773,1001.685866309678,3
sa-25547,20380.94,,1
sa-3676,14244.269,746.4070489148869,3
sa-422830,16792.982,1555.1147087603333,3
sa-423131,17711.154,6409.741444535936,3
sa-423167,13893.281,4896.667503407153,2
sa-424577,13990.401,1480.63792076576,3
sa-424589,14939.409,6042.761561681893,3
sa-424936,15086.965,1680.7770968087614,3
sa-425500,11450.241,909.4934723408179,3
sa-427543,15518.3955,3512.0328286538993,3
sa-432998,15748.614,7737.569205654106,3
sa-792709,15825.37,4060.9245610293856,6
sa-84512,16725.791,5319.624589892674,3
sa-85901,14902.805,1912.397986610284,3
sa-89068,14523.69,795.7172820365813,3
sa-94315,17844.016,4093.010083941865,3
sa-97259,16455.904,3781.4817833508964,3
saclofen,15659.71,5864.219378668202,3
safinamide,9669.495,1553.762374098733,3
salicin,16017.672,5289.919562770011,6
salmeterol,10195.269,856.5796357733738,5
salsolinol,12750.27,2645.3215520785707,6
salvinorin-a,10959.477,1130.2314753774651,3
sant-1,14830.8125,3844.6077452986387,3
sappanone-a,13697.475,4150.0323222844945,5
saquinavir,11658.911,2859.656118668649,3
saracatinib,11292.413,2431.2661048184477,6
sb-200646,15531.355,7144.789877876613,3
sb-202190,10630.974,828.8188943459234,3
sb-203580,10817.396,1114.9929625836344,6
sb-205384,11403.789,1981.4172946208682,3
sb-205607,10525.094,1857.9212609796323,6
sb-216641,16284.09,5181.26961783646,6
sb-216763,14390.839,4447.556448648137,3
sb-218078,16672.26,4547.706228364069,6
sb-218795,12259.058,1767.3418660465434,3
sb-221284,11447.637,3441.4881589240963,3
sb-222200,12144.073,1659.2469504948483,3
sb-225002,11239.989,1078.0771342980931,3
sb-239063,14724.776,5257.499970058699,6
sb-269970,10869.853,1587.5911376805286,3
sb-334867,20776.697,8890.71301792384,3
sb-366791,15202.678,2337.654277098732,2
sb-408124,17627.387,11026.902147203826,3
sb-415286,10179.297,1489.2939394286136,2
sb-431542,12675.933,1958.626567554457,3
sb-525334,11973.883,2793.925510862881,3
sb-590885,12541.958,2711.185980901277,3
sc-10,12096.474,3461.558846563538,3
sc-560,13135.306,1928.4378498758497,3
sc-68376,14960.988,4220.598207126322,3
sc-9,15495.476,8604.330552115212,3
sch-23390,10289.009,1426.0809151417661,6
sch-442416,12625.13,2800.468692474288,3
sch-58261,13479.5,1767.0415640311376,3
scopolamine,13498.635,6140.579329781815,8
scopolamine-n-oxide,13916.898,2595.751338679723,3
scoulerine,11946.136,170.19459744999926,3
scriptaid,13606.742,3538.0212092782785,2
sd-6-035-a1,14430.4795,3632.901252763599,3
sd-6-035-a10,17626.56,3205.591973938629,3
sd-6-035-a11,17198.385,3327.4427858458507,3
sd-6-035-a12,19755.738,3459.052678299033,3
sd-6-035-a2,12510.046,3855.7739985766493,3
sd-6-035-a3,16864.037,1273.325074434251,3
sd-6-035-a4,18423.117,5462.997714383848,3
sd-6-035-a6,16451.885,2480.3001350742184,3
sd-6-035-a7,17165.111,2821.9594404347663,3
sd-6-035-a8,13997.113,3672.38186849115,3
sd-6-035-a9,13456.847,2104.824094584597,3
sd-6-035-b1,17560.871,3068.534013202606,3
sd-6-035-b2,18965.994,2891.8945523716443,3
sd-6-035-b3,11713.341,1801.1114791041216,3
sd-6-035-b4,14369.509,1558.9457179726703,3
sd-8-006,21408.85,8211.665919731617,3
sdm-25n,12647.973,1264.6017824139196,3
sdz-205-557,19579.535,11937.300002050182,3
sdz-21009,11106.185,1580.951569493114,3
sdz-nkt-343,16564.986,10164.726746048917,3
sdz-wag-994,11046.652,551.2739810787662,2
secoisolariciresinol,15062.46,1452.596004237178,3
securinine,9699.537,844.6162625064529,2
selamectin,16466.45,3403.896510410596,5
semaxanib,15987.961,7370.173968277332,3
seneciphylline,14881.657,4571.18009033894,3
serdemetan,12301.238,2229.7662283142927,3
sertaconazole,11098.84,1954.5799112903815,3
sertraline,14001.192,2632.574464578977,5
sew-00445,11212.884,1248.2754774254845,3
sew-05685,12145.185,5651.349886069469,3
sew-2871,14195.36,1202.6135245152584,3
sib-1757,14914.759,3637.2059584611725,3
sib-1893,17799.729,3627.0707507486536,12
siguazodan,12923.036,4602.502786091209,3
sildenafil,12705.057,3240.9841618389555,5
simvastatin,17674.639,7872.496230995152,14
sinensetin,14943.875,7753.393815182186,3
sirolimus,14923.973,3835.867407933948,17
sitagliptin,12768.384,2558.4264518621944,3
sjb-af-2,9799.524,1271.1238605173926,3
sjb-shh-31,16935.248,3974.6901583023455,18
skatole,16572.527,8122.575541936074,3
skf-77434,14711.007,6454.679841425722,3
skf-81297,12483.4375,599.9398180481038,3
skf-86002,13768.695,5463.697467883257,3
skf-89976a,17162.627,11556.575107674886,3
skf-96365,15356.03,2682.39315201524,6
ski-ii,12361.895,1987.4180981451489,3
skimmianine,17095.562,8305.284544742753,3
sns-314,10222.786,917.7317540027934,3
solanine,11352.778,1895.119649958749,3
somatostatin,10374.705,2224.516063484495,3
sonidegib,17131.143,7729.343416465558,3
sorafenib,13741.32,5719.378101403534,6
spb02137,15075.681,638.0188056908183,3
spb02303,14243.8545,1541.4683638938448,3
sphingosine,18597.68,7341.485489889024,3
spiperone,19213.158,6926.9695865529375,12
spiramide,20165.81,7490.6722758362475,12
spironolactone,17507.037,7240.718822738129,3
sq-22536,15407.641,1705.8136812598113,3
sr-142948,15825.45,3944.314564640267,3
sr-27897,13872.044,5350.294485236717,3
sr-57227a,14903.359,7948.750983867923,2
sr-59230a,13611.767,6523.405774672746,3
sr-95639a,16653.182,6643.86271564509,3
src-kinase-inhibitor-ii,15601.636,2050.2735720841024,3
ssr-69071,22206.854,6201.185602076957,2
st-001903,9184.379,1204.5189881738206,3
st-012030,11138.574,1419.095849963796,3
st-012525,10639.929,504.31641242450763,3
st-014075,13461.551,2052.950148599751,3
st-014147,20114.14,6399.813342293112,3
st-014366,16468.18,510.1679669741327,3
st-019365,15001.565,8222.071089178176,3
st-019366,16328.691,7922.16644500757,3
st-019386,22733.703,12273.874533693255,3
st-022313,11970.421,1525.3165599019471,3
st-023431,11500.044,395.9871521432561,3
st-208960,14247.294,7838.435200243009,3
st-209453,15542.272,8690.56063565926,3
st-4028268,13827.349,4602.530243925281,3
st-4029010,11574.788,1054.5362980472173,3
st-4029487,10669.651,833.9912235345571,3
st-4029573,11298.716,1817.7864887661538,3
st-4029655,10930.926,1798.5260285596603,3
st-4034902,11116.067,835.5633198927179,3
st-4034917,11064.743,1465.469457586272,3
st-4042556,11417.776,276.766372038453,3
st-4049616,12224.249,2376.543299303209,3
st-4062971,14103.749,1967.8573974429496,6
st-4066738,10375.961,268.5522862416324,3
st-4070169,11362.94,833.6639035062312,3
st-4075437,12630.4375,1668.5072253677326,3
st-91,12229.083,2163.352894773955,3
staurosporine,20022.285,2491.28352347664,7
stiripentol,13473.441,986.9768841336847,3
stk-064652,12341.042,2271.0530145210096,6
stk-222600,10231.159,3750.956699781734,3
stk-249718,14540.751,6943.4107084782,6
stk-397047,11081.04,1462.0048909778468,3
stk-661558,10723.194,1431.0413508643076,3
stk-721917,17731.893,3177.562053236102,18
sto-609,12610.091,3234.7877855083816,3
stock1s-03920,10488.595,1768.8087066247217,3
strophanthidin,12488.767,2940.469230959684,3
strychnine,13315.216,3260.5818909498125,5
su-11274,11136.954,325.9293545449741,3
su-1498,15578.583,6822.4052991835,3
su-4312,14292.551,6949.456741282429,6
sulconazole,19764.633,11874.407578165494,2
sulfafurazole,12728.95,2808.612749839017,3
sulforaphane,17390.951,2503.560133257556,24
sulmazole,10821.152,2895.114061444948,2
suloctidil,15618.3125,6207.194552557003,6
sulpiride,11271.983,3436.6149153028814,2
sunitinib,13116.578,2132.089057507366,3
syk-inhibitor,11295.98,1710.175613802645,3
synephrine,14158.148,1130.3350489494724,2
syringic-acid,25129.328,4159.295821084744,6
syrosingopine,11030.113,1947.428106368272,3
t-0070907,13489.578,2830.6179758068556,3
t-0156,12731.047,3599.7848728901254,3
t-0901317,18196.152,10001.238275981086,5
t-5345967,12369.485,1736.6138609563686,3
t-98475,11682.142,1694.771876682343,3
tacedinaline,19311.178,115.98559930357253,3
tacrolimus,15415.176,5710.392000101694,8
tadalafil,13153.5625,4056.0719208010596,5
tak-715,11189.806,1544.5922615028198,3
talampicillin,14649.717,2476.416241127514,5
talipexole,14642.83,78.20159058184974,2
talniflumate,10089.708,745.9482983836092,3
tamibarotene,12191.332,621.8949081477742,3
tamoxifen,16664.586,4828.353454890674,11
tandutinib,10813.547,1312.765635198921,3
tangeritin,12003.728,2404.8859433926573,3
taurocholic-acid,10904.656,2980.428786144701,3
taurodeoxycholic-acid,9483.683,270.26086689476654,3
tc-2559,18948.523,13180.284385412187,3
tcb2,10227.773,1528.823556312426,2
tcpobop,9676.353,2513.678581569875,3
tebuthiuron,13398.439,2129.3791609327477,5
teicoplanin,17830.484,12598.266022833297,2
telenzepine,20352.541,9465.361824026928,3
telmisartan,14015.883,5434.442881708676,3
temefos,17827.252,8426.233124271732,2
temozolomide,15642.589,6131.816018963259,3
temsirolimus,13271.754,3012.996218221169,3
tenidap,14971.203,8963.13985565385,2
teniposide,15501.013,2221.4766014936918,5
tenofovir,17705.541,10826.038910980518,2
tenovin-1,9661.034,316.5670103062485,2
tenoxicam,16861.861,3526.097754095247,6
ter-14687,19372.018,10935.305494024911,3
terazosin,9642.906,1162.9752670066534,3
terconazole,16741.373,2690.5848060546714,2
terfenadine,15976.567,4676.970843343987,5
terguride,10886.657,1192.485949649983,3
terreic-acid-(-),12520.015,1213.3700956649807,3
tert-butylhydroquinone,18458.521,4457.289119408405,17
testosterone,14619.969,5634.507829211564,8
testosterone-propionate,11470.526,3216.0362694747746,2
tetradecylthioacetic-acid,22761.326,13349.549015598894,3
tetrahydropalmatine,15589.926,4037.6043053933795,6
tetramethyl-haematoxylone,15206.207,11386.26861205369,3
tetramethylsilane,16535.43,6064.60101871991,3
tetramisole,13158.797,3378.0775659874053,5
tg-100115,10390.978,1056.4229767942356,3
tgx-221,9569.078,920.1862281438672,2
th02453-036-p1,10903.224,741.1799430833993,3
thalidomide,13867.051,3501.5906662739153,8
thapsigargin,16015.015,3329.4306172892357,3
thenoyltrifluoroacetone,16615.525,7654.038510969123,3
thiethylperazine,19736.123,5609.215372459225,6
thiocolchicoside,10493.855,1155.3427365282523,2
thioperamide,12209.534,2006.7082929674398,6
thioproperazine,16222.649,9701.61893767259,3
thioridazine,15056.434,5892.669352570912,3
thiorphan,14883.69,4758.59145043715,6
thiostrepton,13328.527,1132.9248308071153,3
thiotepa,12934.945,2853.9568804229457,5
thiothixene,12624.091,4960.7337598595195,5
thz-2-98-01,9966.695,1037.6501989646863,2
tiabendazole,13969.6,3236.998809080712,2
tibolone,15508.07,1330.3866637115073,3
ticlopidine,14278.256,4791.698626717849,5
tigecycline,19783.053,3021.714780040058,6
timolol,10635.5625,963.3841492910681,3
tinidazole,14565.198,265.33117492694845,3
tiotidine,12505.935,2989.939834122444,3
tipifarnib,14030.499,3846.516965158389,3
tipifarnib-p2,15609.391,5542.120721819997,3
tivozanib,13618.621,3297.9382655315108,3
tl-hras-24,18281.842,10163.93519761111,3
tl-hras-27,15552.925,12329.474596379068,3
tl-hras-61,18778.701,7072.905468601211,11
tofacitinib,10626.821,898.622576280262,3
tolazamide,14064.12,3294.7313994252404,6
tolbutamide,16982.553,9690.723731068236,2
tolmetin,15302.17,5263.580831365947,5
toltrazuril,13238.123,3703.3857212581,5
toremifene,17649.363,5163.590927489663,14
torin-1,11454.11,1479.5394808171627,3
torin-2,14014.398,893.8137086782269,3
tosyl-phenylalanyl-chloromethyl-ketone,17243.148,8612.645965033096,6
tosyllysyl-chloromethyl-ketone,11097.625,1531.7749471378786,3
totaralolal,15574.227,7352.222835221846,3
tozasertib,15464.786,4539.637234506106,15
tpca-1,14303.407,4096.6981886937665,3
tracazolate,12442.004,2515.250732498042,3
tramadol,11758.887,1290.8301636715848,4
tranilast,13134.575,2467.795721060803,6
trap-101,18073.146,8406.948585938097,3
trapidil,21476.273,5661.605123178478,2
trazodone,17129.992,4574.432330138759,6
tremorine,14685.163,6716.438210274374,3
tremulacin,14538.387,765.3551973695461,3
trequinsin,19370.12,779.6335540085286,3
tretinoin,12150.666,6084.245391931955,5
triacsin-c,13129.954,3003.1274813153473,3
triamcinolone,13059.926,5244.639423784333,3
triamterene,11440.696,459.2299466144305,2
trichostatin-a,18371.62,5466.322052820627,58
triciribine,17532.33,5486.036324050487,10
triclosan,16437.357,4964.59709939223,5
trifluoperazine,13777.008,1690.5126336999408,3
triflupromazine,16957.271,3912.967825828938,6
trimethobenzamide,13722.834,2947.6153588801176,2
trimetozine,13458.378,3970.526219672954,5
trimipramine,14473.23,5902.090913020567,6
trioxsalen,9776.5625,802.0793702006997,2
tripelennamine,9944.859,668.9050611193579,2
troglitazone,14218.581,3936.5657220565477,3
"tropanyl-3,5-dimethylbenzoate",16229.487,8453.8361124868,3
tropisetron,16547.186,3147.9579841139725,3
ttnpb,11371.874,1840.0640314645027,6
tubacin,15657.708,3489.1596972772113,3
tubaic-acid,11909.098,3454.1385957581265,2
tubastatin-a,19336.018,5159.068672887651,6
tubocurarine,16385.477,6295.672698614923,8
tul-xx023,11405.138,2149.738933075598,3
tw-37,15650.883,3497.601639688979,3
tws-119,12017.353,2227.3717144427155,3
tyrphostin,12481.865,4158.3672313743755,2
tyrphostin-1,11954.839,3541.3254605160937,6
tyrphostin-47,10896.155,1915.441951067874,3
tyrphostin-51,9727.721,1645.9175077311663,3
tyrphostin-a9,23721.957,6784.515588875402,8
tyrphostin-ag-112,13547.947,2214.429181399554,2
tyrphostin-ag-126,14957.102,2297.658205003647,3
tyrphostin-ag-1288,12723.153,2810.8438216773634,3
tyrphostin-ag-1295,10247.484,1174.770324935487,3
tyrphostin-ag-1296,12062.441,933.0206650075405,3
tyrphostin-ag-1478,11453.7295,620.0685927381988,3
tyrphostin-ag-18,13377.761,68.47994005977155,3
tyrphostin-ag-494,10777.841,714.164788929026,3
tyrphostin-ag-527,21429.938,5725.85754854377,6
tyrphostin-ag-538,10930.29,905.4032544778923,3
tyrphostin-ag-555,17935.66,9449.529429336362,3
tyrphostin-ag-556,12080.218,1112.6558218679957,3
tyrphostin-ag-82,14662.058,5431.001410676903,6
tyrphostin-ag-825,17163.477,8021.790203421211,3
tyrphostin-ag-835,13748.14,1922.7476668353818,3
tyrphostin-ag-879,16934.781,3390.0134717305937,9
tyrphostin-ag-99,11907.977,1878.1633954475674,3
tyrphostin-b44,12711.2,3208.215721036766,3
u-0126,14774.556,7367.158952396902,6
u-18666a,15559.6045,,1
u-46619,11183.767,2788.201736780174,3
u-74389f,11475.992,1496.0541823697592,3
u-99194,12786.254,4015.773443848965,3
u0126,11592.13,2839.9142400347505,3
ub-165,9684.114,1301.1458840690402,3
ubenimex,13043.641,1372.7086674055784,6
ubp-302,11297.685,1647.3547236579784,3
ucl-2077,11916.601,2641.50447144546,3
ugiss-451,11728.336,1940.9768520414864,3
uk-356618,14007.727,3527.11489738371,3
umbelliferone,11020.778,2435.5975432346268,2
unc-0321,14958.98,5139.979463557056,3
ungerine,12728.934,3411.0273611956322,3
utmb-00530,18955.08,7308.146635076552,3
valproic-acid,12288.7295,3475.5797275167765,3
valsartan,11553.922,395.43220402942666,2
valyltryptophan,11802.171,2660.618481895594,3
vanoxerine,13103.419,1958.1972972874826,3
vardenafil,13811.06,3072.3870484348245,5
vecuronium,11824.387,2256.5782896929377,6
veliparib,15339.598,4653.505085002442,3
vemurafenib,13077.093,2625.419409601542,6
venlafaxine,16123.903,4299.781748583424,5
verapamil,12477.308,3885.2349920480196,6
veratridine,10707.099,774.0548647195337,3
verrucarin-a,15285.101,1497.5662780488415,3
verteporfin,16797.107,5591.98918864579,6
vesamicol,13744.539,832.0084432170077,3
vicriviroc,15697.644,5954.43208983677,3
vinblastine,19913.268,7208.255391367301,11
vincamine,11177.6,1897.6280800788306,2
vincristine,12254.488,1932.544464889607,4
vinorelbine,11494.386,1525.1239730123652,6
vinpocetine,13399.859,2913.7419629953833,6
vitexin,11340.925,1076.0135039799206,2
voriconazole,15422.872,4434.986007862569,3
vorinostat,16924.938,5156.348517838385,43
vu-0011562,8792.363,1688.575086545753,3
vu-0365114-2,16421.938,5170.795677230821,2
vu-0365117-1,14432.069,4138.674312407839,3
vu-0365118-1,10374.048,1330.6688339095745,3
vu-0365121-1,13625.361,3604.2876107917414,2
vu-0366037-2,9554.892,1360.3126635077474,3
vu-0366968,15775.708,1367.402855866113,3
vu-0400071-3,9250.621,924.3723334391977,3
vu-0400193-3,10346.022,830.2562163879412,3
vu-0400195-3,10311.025,2480.4774325168305,3
vu-0402604,15712.676,764.5008162988315,3
vu-0402605,14214.489,1131.503362951115,3
vu-0404997-2,10306.315,2010.6682087836637,3
vu-0405166-2,17691.41,10644.423564992325,3
vu-0405172-2,15044.937,4790.954917904651,3
vu-0410183-2,12916.481,1404.932264889037,3
vu-0413238-1,16974.385,12922.209925845298,3
vu-0413243-1,17532.08,11061.400494150786,3
vu-0413247-1,17336.928,10138.24256369762,3
vu-0413255-1,12693.347,4438.388512746958,3
vu-0413807-2,12861.233,3024.06213707322,3
vu-0414833-2,14179.872,3256.725292887505,2
vu-0415010,13633.942,5022.278024548116,3
vu-0415011,12288.149,,1
vu-0415012,15275.444,9193.153234762089,3
vu-0415108-1,8878.387,1093.5835583203161,3
vu-0415113-1,14074.301,2949.389703239529,3
vu-0415374-1,10337.559,298.386865371665,3
vu-0415533-1,9891.224,940.5087385934369,3
vu-0415535-1,16962.633,11990.563913944676,3
vu-0415555-1,17795.701,11670.054603953087,3
vu-0415556-1,12894.25,4493.472372069375,3
vu-0418000-1,16617.092,9043.28150323807,3
vu-0418934-2,14392.746,3259.9289773887062,3
vu-0418939-2,18002.676,8170.670688590779,3
vu-0418946-1,18249.06,7246.715062548694,3
vu-0418947-2,20016.242,10462.998438654116,3
vu-0420363-1,17080.877,12798.420707069692,3
vu-0420364-1,16454.867,10062.123822417303,3
vu-0424182-2,17145.47,12178.163610752832,3
vu-0424206-1,17056.93,12923.287287877394,3
vu-0447126-2,9497.897,495.68190745327337,3
vu-0447127-2,8803.774,190.28342947669958,3
vu-0447134-2,10206.841,1332.1522354452898,3
vuf-5681,10557.537,2534.168932094981,3
vx-222,10665.263,2008.9934042618524,3
vx-702,11270.895,2501.4229429838556,3
vx-745,9981.594,1346.3304745912642,3
w-13,11628.245,2796.647852488941,3
w-7,18287.666,4237.721022729673,3
w-9,11177.547,1113.899235390508,3
warfarin,10590.763,2588.796470249743,3
way-170523,10105.593,860.8500255132054,2
way-213613,11762.672,2421.732219800567,3
wh-4023,13278.53,5931.841272316105,3
wh-4025,13534.648,2812.3739697535448,3
whi-p154,11914.749,1568.5415250357178,3
wiskostatin,15756.198,5634.842848592291,3
withaferin-a,15780.588,6565.969837093296,2
wortmannin,15849.441,4607.163918943467,58
wr-216174,13986.552,2168.157639612562,3
wy-01-034,19149.914,4109.7874870423075,18
wy-01-045,19940.41,4396.723985269899,17
wye-125132,11822.513,2157.2167236515634,3
wye-354,11523.137,2896.8517039655885,3
wz-3105,14446.608,1329.772272466129,3
wz-3146,14052.522,3972.0221123231536,3
wz-4-145,13274.876,1692.454884733393,3
wz-4002,12833.747,2994.1607426009186,5
wz-7043,10590.007,70.6725164757264,3
xaliproden,19134.838,8939.751841953217,3
xanthinol,16004.54,3362.4734953314787,3
xanthohumol,10776.36,768.4162024528406,3
xanthoxyline,16140.896,8487.692028313884,2
xe-991,14658.943,4298.97047663118,5
xl-147,13017.782,895.4054656880643,3
xmd-1150,12059.863,2189.1707923186914,3
xmd-1185h,10524.152,207.5764976046202,3
xmd-132,9767.868,1041.1318300545051,3
xmd-1499,10177.05,1127.592135329598,3
xmd-1527,10909.155,1642.4146846521728,3
xmd-16144,11477.81,1422.522887640902,3
xmd-885,12496.131,747.8565715882863,2
xmd-892,10611.819,1352.6978342298712,3
xylazine,12501.318,850.0576701585526,2
y-134,19288.123,6956.8238209187,3
y-26763,14558.178,4659.692035274441,5
y-27152,19846.617,6706.804001885283,5
yc-1,13393.862,1252.9275020581613,3
yk-4279,14133.423,4435.308901796145,3
ym-155,12824.954,1088.0529755869316,3
ym-298198,11058.534,2210.5391597049666,3
ym-90709,14964.026,4224.555815642046,6
ym-976,13728.491,1617.0458360804494,3
yohimbine,17640.035,7625.333668400125,7
ys-035,12002.316,2519.9312478763463,3
z-prolyl-prolinal,11645.074,2091.9213327124235,3
zaldaride,10502.711,1108.2310566977326,2
zaprinast,11691.8,684.1679690127536,3
zardaverine,17254.88,5627.5304796185155,3
zatebradine,19140.418,5928.532750463863,3
zd-2079,11600.215,2267.4676546593,3
zd-7114,13619.304,4113.904716575544,4
zd-7155,11064.444,2383.799671403785,3
zd-7288,10568.204,1194.7204823476534,3
zg-10,13940.239,1188.2891752511036,3
zibotentan,11060.714,2243.7693566455578,3
ziprasidone,9497.108,1585.9604379755403,3
zk-164015,13176.583,1931.5172606194908,3
zk-93423,18293.97,4410.455612022557,9
zk-93426,12117.501,1821.4407404706812,3
zm-241385,15061.308,2430.647081094699,3
zm-306416,17153.568,7415.657082767609,3
zm-323881,19287.719,8664.743676985143,3
zm-447439,13782.309,4711.043884837703,9
zolantidine,10773.864,1237.9939120214356,3
zolmitriptan,12802.853,1048.4474976647873,5
zosuquidar,12976.097,6294.921593731688,3
zoxazolamine,11943.428,2923.795668869498,5
zstk-474,11273.1875,2460.779696670744,6
zuclopenthixol,10815.333,995.2515858951631,3
